test_id,famous,gender,age,proof,exposure_duration,image_name,response_time,correctly_recognized,actually_is_famous
11,N,9,25,blank,0.25,NotFamousW1.png,0.8429999351501465,U,N
11,N,8,32,blank,0.25,Lady Gaga.jpg,1.0950000286102295,U,Y
12,U,9,40,not sure,0.19791666666666666,NotFamousW4.png,0,U,N
12,U,5,30,not sure,0.19791666666666666,Lady Gaga.jpg,0,U,Y
12,U,9,25,not sure,0.19791666666666666,StylistlookAlike.jpg,0,U,N
12,Y,1,47,obama,0.19791666666666666,Barack Obama.jpg,0.9210000038146973,Y,Y
12,UY,1,24,not sure,0.22395833333333334,Justin Bieber.jpg,1.9029998779296875,U,Y
12,N,9,35,blank,0.22395833333333334,Michelle Obama.jpg,1.185999870300293,U,Y
12,N,1,35,blank,0.22395833333333334,NotFamousM2.png,1.1389999389648438,U,N
12,N,9,22,blank,0.22395833333333334,NotFamousW1.png,1.0920000076293945,U,N
12,N,3,24,blank,0.06770833333333331,Miley Cyrus.jpg,1.1070001125335693,U,Y
12,N,9,30,blank,0.06770833333333331,KlookAlike.jpg,0.5929999351501465,U,N
12,N,9,26,blank,0.06770833333333331,Christina Aguilera.jpg,0.9980001449584961,U,Y
12,N,1,28,blank,0.06770833333333331,NotFamousM3.png,0.9509999752044678,U,N
12,Y,9,25,not sure,0.09375,NotFamousW5.png,0.6710000038146973,U,N
12,N,9,22,blank,0.09375,NotSoFamouse.jpg,0.9980001449584961,U,N
12,Y,1,22,not sure,0.09375,Elvis Presley.jpg,1.123000144958496,U,Y
12,Y,1,35,michael jackson,0.09375,Michael Jackson.jpg,1.1389999389648438,Y,Y
12,Y,1,45,not sure,0.11979166666666666,Jim Carrey.jpg,1.4659998416900635,U,Y
12,Y,1,42,apple,0.11979166666666666,Steve Jobs.jpg,1.2320001125335693,Y,Y
12,N,1,40,blank,0.11979166666666666,NotFamousM4.png,0.9520001411437988,U,N
12,N,1,28,blank,0.11979166666666666,NotFamousM1.png,1.2790000438690186,U,N
12,N,1,29,blank,0.25,maleNotFamouse.jpg,1.7320001125335693,U,N
12,N,1,35,blank,0.25,DavidBlookAlike.jpg,0.9670000076293945,U,N
12,Y,1,52,trump,0.25,Donald Trump.jpg,1.0759999752044678,Y,Y
12,Y,1,62,einstein,0.25,Albert Einstein.jpg,0.749000072479248,Y,Y
12,Y,9,28,not sure,0.14583333333333331,NotFamousW2.png,1.2790000438690186,U,N
12,N,5,30,blank,0.14583333333333331,NotFamousW3.png,1.3889999389648438,U,N
12,Y,9,50,opra,0.14583333333333331,Oprah Winfrey.jpg,1.0769999027252197,Y,Y
12,Y,9,26,not sure,0.14583333333333331,Britney Spears.jpg,1.0769999027252197,U,Y
12,Y,1,35,not sure,0.171875,NotFamousM5.png,1.0450000762939453,U,N
12,N,9,25,blank,0.171875,Beyonce Knowles.jpg,1.2170000076293945,U,Y
12,Y,1,29,not sure,0.171875,NotFamousLookAlike.jpg,1.434999942779541,U,N
12,N,9,27,blank,0.171875,Angelina Jolie.jpg,1.2009999752044678,U,Y
13,N,7,35,blank,0.171875,NotFamousLookAlike.jpg,1.559999942779541,U,N
13,U,8,30,not sure,0.171875,Jim Carrey.jpg,0,U,Y
13,N,6,40,blank,0.171875,Michael Jackson.jpg,1.496999979019165,U,Y
14,Y,7,50,barack obama,0.171875,Barack Obama.jpg,1.7160000801086426,Y,Y
14,N,8,40,blank,0.171875,NotFamousW4.png,1.4040000438690186,U,N
14,UY,9,35,beyonce,0.171875,Beyonce Knowles.jpg,2.0749998092651367,Y,Y
14,N,2,60,blank,0.171875,DavidBlookAlike.jpg,1.1390001773834229,U,N
14,N,9,40,blank,0.22395833333333334,Michelle Obama.jpg,0.9830000400543213,U,Y
14,N,2,40,blank,0.22395833333333334,NotFamousM1.png,0.999000072479248,U,N
14,N,1,40,blank,0.22395833333333334,NotFamousM5.png,0.748999834060669,U,N
14,N,2,22,blank,0.22395833333333334,Justin Bieber.jpg,0.8900001049041748,U,Y
14,N,5,35,blank,0.09375,maleNotFamouse.jpg,0.8580000400543213,U,N
14,N,2,40,blank,0.09375,NotFamousM4.png,0.8269999027252197,U,N
14,Y,5,40,michael jackson,0.09375,Michael Jackson.jpg,1.3259999752044678,Y,Y
14,N,5,30,blank,0.09375,Miley Cyrus.jpg,1.4040000438690186,U,Y
14,N,1,40,blank,0.06770833333333331,Jim Carrey.jpg,1.3259999752044678,U,Y
14,N,8,40,blank,0.06770833333333331,Britney Spears.jpg,0.7960000038146973,U,Y
14,N,9,35,blank,0.06770833333333331,NotFamousW3.png,0.4680001735687256,U,N
14,N,6,30,blank,0.06770833333333331,KlookAlike.jpg,0.7019999027252197,U,N
14,N,2,35,blank,0.19791666666666666,Elvis Presley.jpg,0.7950000762939453,U,Y
14,N,8,35,blank,0.19791666666666666,NotFamousW1.png,0.9670000076293945,U,N
14,Y,2,60,donald trump,0.19791666666666666,Donald Trump.jpg,1.3570001125335693,Y,Y
14,N,8,40,blank,0.19791666666666666,NotFamousW5.png,1.0140001773834229,U,N
14,N,5,50,blank,0.14583333333333331,Lady Gaga.jpg,1.0140001773834229,U,Y
14,N,9,45,blank,0.14583333333333331,NotFamousW2.png,0.812000036239624,U,N
14,N,2,40,blank,0.14583333333333331,NotFamousM3.png,0.6710000038146973,U,N
14,N,6,50,blank,0.14583333333333331,Oprah Winfrey.jpg,1.0299999713897705,U,Y
14,U,1,65,not sure,0.11979166666666666,Steve Jobs.jpg,0,U,Y
14,N,2,65,blank,0.11979166666666666,Albert Einstein.jpg,1.7320001125335693,U,Y
14,N,1,35,blank,0.11979166666666666,NotFamousM2.png,1.5440001487731934,U,N
14,N,5,40,blank,0.11979166666666666,NotFamousLookAlike.jpg,1.559999942779541,U,N
14,N,9,25,blank,0.25,NotSoFamouse.jpg,1.7630000114440918,U,N
14,N,9,35,blank,0.25,Angelina Jolie.jpg,0.997999906539917,U,Y
14,N,9,45,blank,0.25,Christina Aguilera.jpg,0.5769999027252197,U,Y
14,N,9,40,blank,0.25,StylistlookAlike.jpg,1.123000144958496,U,N
15,N,5,45,blank,0.041666666666666664,NotFamousM4.png,1.0460000038146973,U,N
16,Y,3,50,american,0.24166666666666664,Steve Jobs.jpg,1.3399999141693115,U,Y
16,Y,3,25,sanger amerikaner,0.24166666666666664,Elvis Presley.jpg,0.9119999408721924,Y,Y
16,N,7,45,blank,0.24166666666666664,NotFamousW4.png,1.7680001258850098,U,N
16,N,9,28,blank,0.24166666666666664,StylistlookAlike.jpg,1.182999849319458,U,N
16,Y,3,20,justin bieber,0.3,Justin Bieber.jpg,0.7650001049041748,Y,Y
16,Y,3,50,barack obama,0.3,Barack Obama.jpg,0.7100000381469727,Y,Y
16,N,9,23,blank,0.3,NotFamousW3.png,0.9249999523162842,U,N
16,N,2,30,blank,0.3,NotFamousM4.png,1.0920000076293945,U,N
16,N,3,27,blank,0.2708333333333333,NotFamousM1.png,0.9670000076293945,U,N
16,Y,1,60,albert einstein,0.2708333333333333,Albert Einstein.jpg,0.9079999923706055,Y,Y
16,N,2,33,blank,0.2708333333333333,NotFamousM2.png,1.5880000591278076,U,N
16,Y,2,55,donald trump,0.2708333333333333,Donald Trump.jpg,0.8000001907348633,Y,Y
16,N,3,25,blank,0.15416666666666665,NotFamousLookAlike.jpg,1.3370001316070557,U,N
16,Y,4,45,michael jackson,0.15416666666666665,Michael Jackson.jpg,0.8829998970031738,Y,Y
16,N,7,40,blank,0.15416666666666665,Michelle Obama.jpg,1.2999999523162842,U,Y
16,N,3,25,blank,0.15416666666666665,maleNotFamouse.jpg,0.8379998207092285,U,N
16,Y,7,62,not sure,0.09583333333333333,Miley Cyrus.jpg,1.7050001621246338,U,Y
16,Y,8,32,skuespiller,0.09583333333333333,NotSoFamouse.jpg,1.440000057220459,N,N
16,N,2,45,blank,0.09583333333333333,DavidBlookAlike.jpg,0.9920001029968262,U,N
16,Y,8,40,angelina jolie,0.09583333333333333,Angelina Jolie.jpg,0.937999963760376,Y,Y
16,N,7,22,blank,0.2125,NotFamousW1.png,1.1779999732971191,U,N
16,N,7,30,blank,0.2125,Lady Gaga.jpg,1.5250000953674316,U,Y
16,N,7,28,blank,0.2125,NotFamousW5.png,0.9480001926422119,U,N
16,Y,9,30,beyonce,0.2125,Beyonce Knowles.jpg,0.8479998111724854,Y,Y
16,N,8,18,blank,0.125,Britney Spears.jpg,1.0069999694824219,U,Y
16,Y,7,35,sort kvinde,0.125,Oprah Winfrey.jpg,0.9849998950958252,U,Y
16,Y,8,27,dont know,0.125,KlookAlike.jpg,1.0970001220703125,U,N
16,Y,2,35,not sure,0.125,NotFamousM5.png,1.1649999618530273,U,N
16,N,8,32,blank,0.18333333333333332,NotFamousW2.png,1.0220000743865967,U,N
16,N,7,24,blank,0.18333333333333332,Christina Aguilera.jpg,1.0829999446868896,U,Y
16,Y,3,47,not sure,0.18333333333333332,Jim Carrey.jpg,1.1349999904632568,U,Y
16,N,2,45,blank,0.18333333333333332,NotFamousM3.png,1.0729999542236328,U,N
17,UY,1,35,not sure,0.24166666666666664,NotFamousM4.png,6.942000150680542,U,N
17,Y,9,25,angelina julie,0.24166666666666664,Angelina Jolie.jpg,2.324000120162964,Y,Y
17,UY,1,36,javier barden,0.24166666666666664,NotFamousM1.png,4.180000066757202,N,N
17,Y,1,25,elvis,0.24166666666666664,Elvis Presley.jpg,1.7160000801086426,Y,Y
17,Y,1,42,barak obama,0.125,Barack Obama.jpg,1.3260002136230469,Y,Y
17,UN,9,35,dont know,0.125,KlookAlike.jpg,5.60099983215332,U,N
17,UN,1,35,dont know him,0.125,NotFamousLookAlike.jpg,4.523999929428101,U,N
17,Y,1,40,oprah,0.125,Oprah Winfrey.jpg,1.6380000114440918,Y,Y
17,Y,9,30,odry hipborn,0.15416666666666665,Miley Cyrus.jpg,2.059999942779541,N,Y
17,N,1,30,blank,0.15416666666666665,maleNotFamouse.jpg,2.761000156402588,U,N
17,UN,1,40,dont know her,0.15416666666666665,NotFamousW4.png,3.7290000915527344,U,N
17,UN,1,20,dont know him,0.15416666666666665,Justin Bieber.jpg,15.475000143051147,U,Y
17,UY,9,20,avril,0.18333333333333332,NotFamousW2.png,4.055999994277954,N,N
17,UN,1,40,dont know him,0.18333333333333332,NotFamousM3.png,3.74399995803833,U,N
17,Y,9,28,actress,0.18333333333333332,Lady Gaga.jpg,2.5270001888275146,U,Y
17,Y,9,35,elizabeth tailor,0.18333333333333332,Christina Aguilera.jpg,1.3579998016357422,N,Y
17,Y,9,30,not sure,0.3,Britney Spears.jpg,2.1059999465942383,U,Y
17,Y,9,35,not sure,0.3,Michelle Obama.jpg,2.38700008392334,U,Y
17,UN,1,35,dont knowhim,0.3,NotFamousM2.png,2.9639999866485596,U,N
17,Y,9,35,not sure,0.3,StylistlookAlike.jpg,2.496000051498413,U,N
17,N,9,30,blank,0.09583333333333333,NotFamousW3.png,2.5429999828338623,U,N
17,UN,1,45,dont know him,0.09583333333333333,Jim Carrey.jpg,3.1670000553131104,U,Y
17,Y,7,35,micheal jackkson,0.09583333333333333,Michael Jackson.jpg,1.621999979019165,Y,Y
17,N,1,35,blank,0.09583333333333333,NotFamousM5.png,2.1679999828338623,U,N
17,N,1,30,blank,0.2125,DavidBlookAlike.jpg,1.996999979019165,U,N
17,Y,1,60,albert anistaion,0.2125,Albert Einstein.jpg,1.5439999103546143,Y,Y
17,Y,1,60,stivejobs,0.2125,Steve Jobs.jpg,1.623000144958496,Y,Y
17,N,9,35,blank,0.2125,NotSoFamouse.jpg,2.1530001163482666,U,N
17,Y,3,60,trump,0.2708333333333333,Donald Trump.jpg,1.5600001811981201,Y,Y
17,N,9,25,blank,0.2708333333333333,NotFamousW5.png,1.8559999465942383,U,N
17,Y,9,30,biance,0.2708333333333333,Beyonce Knowles.jpg,1.311000108718872,Y,Y
17,N,9,25,blank,0.2708333333333333,NotFamousW1.png,1.6539998054504395,U,N
18,N,4,35,blank,0.3,NotFamousM3.png,1.4350001811981201,U,N
18,N,8,28,blank,0.3,Britney Spears.jpg,1.1389999389648438,U,Y
18,Y,2,30,not sure,0.3,Elvis Presley.jpg,1.2940001487731934,U,Y
18,N,1,30,blank,0.3,NotFamousM5.png,1.4670000076293945,U,N
18,N,8,35,blank,0.24166666666666664,Miley Cyrus.jpg,1.2330000400543213,U,Y
18,N,4,35,blank,0.24166666666666664,DavidBlookAlike.jpg,1.2170000076293945,U,N
18,Y,2,30,not sure,0.24166666666666664,NotFamousM2.png,1.6070001125335693,U,N
18,Y,3,60,steve jobs,0.24166666666666664,Steve Jobs.jpg,0.9670000076293945,Y,Y
18,N,2,40,blank,0.15416666666666665,Jim Carrey.jpg,1.2639999389648438,U,Y
18,UN,9,35,not sure,0.15416666666666665,NotFamousW2.png,2.9020001888275146,U,N
18,N,7,40,blank,0.15416666666666665,Michelle Obama.jpg,1.4820001125335693,U,Y
18,N,8,35,blank,0.15416666666666665,KlookAlike.jpg,2.26200008392334,U,N
18,N,7,30,blank,0.125,NotSoFamouse.jpg,1.5909998416900635,U,N
18,N,2,25,blank,0.125,maleNotFamouse.jpg,1.2320001125335693,U,N
18,Y,2,70,einstein,0.125,Albert Einstein.jpg,1.186000108718872,Y,Y
18,N,3,20,blank,0.125,Justin Bieber.jpg,1.4500000476837158,U,Y
18,N,1,30,blank,0.09583333333333333,NotFamousLookAlike.jpg,1.3420000076293945,U,N
18,Y,2,40,obama,0.09583333333333333,Barack Obama.jpg,0.9509999752044678,Y,Y
18,N,8,35,blank,0.09583333333333333,Angelina Jolie.jpg,1.4659998416900635,U,Y
18,N,6,50,blank,0.09583333333333333,NotFamousW4.png,1.8560001850128174,U,N
18,Y,4,40,michael jackson,0.2708333333333333,Michael Jackson.jpg,1.0139999389648438,Y,Y
18,N,7,35,blank,0.2708333333333333,Oprah Winfrey.jpg,2.0439999103546143,U,Y
18,N,1,40,blank,0.2708333333333333,NotFamousM4.png,1.2799999713897705,U,N
18,N,8,35,blank,0.2708333333333333,NotFamousW5.png,1.0460000038146973,U,N
18,N,8,40,blank,0.18333333333333332,NotFamousW3.png,1.8399999141693115,U,N
18,N,8,30,blank,0.18333333333333332,StylistlookAlike.jpg,1.1390001773834229,U,N
18,Y,8,40,not sure,0.18333333333333332,Lady Gaga.jpg,1.684999942779541,U,Y
18,N,8,35,blank,0.18333333333333332,Christina Aguilera.jpg,1.2639999389648438,U,Y
18,Y,1,60,trump,0.2125,Donald Trump.jpg,0.8890001773834229,Y,Y
18,Y,9,25,not sure,0.2125,NotFamousW1.png,0.9819998741149902,U,N
18,N,8,30,blank,0.2125,Beyonce Knowles.jpg,1.3259999752044678,U,Y
18,N,2,30,blank,0.2125,NotFamousM1.png,1.2009999752044678,U,N
50,U,1,50,no,0.125,Steve Jobs.jpg,0,U,Y
50,UY,9,40,oprah,0.125,Oprah Winfrey.jpg,3.0644540786743164,Y,Y
50,N,2,35,blank,0.125,DavidBlookAlike.jpg,1.6609411239624023,U,N
50,N,9,30,blank,0.125,NotFamousW3.png,2.54702091217041,U,N
50,UY,8,36,no,0.18333333333333332,Lady Gaga.jpg,2.8699841499328613,U,Y
50,Y,1,50,obama,0.18333333333333332,Barack Obama.jpg,1.2962939739227295,Y,Y
50,N,1,30,blank,0.18333333333333332,NotFamousLookAlike.jpg,1.5578510761260986,U,N
50,N,1,35,blank,0.18333333333333332,NotFamousM5.png,1.7688639163970947,U,N
50,Y,1,30,no,0.15416666666666665,NotFamousM2.png,2.74537992477417,U,N
50,N,1,40,blank,0.15416666666666665,Jim Carrey.jpg,2.578248977661133,U,Y
50,Y,1,50,no,0.15416666666666665,NotFamousM4.png,2.224642038345337,U,N
50,N,9,30,blank,0.15416666666666665,Miley Cyrus.jpg,2.64762020111084,U,Y
50,Y,5,40,michael jackson,0.3,Michael Jackson.jpg,1.8851358890533447,Y,Y
50,U,9,30,no,0.3,StylistlookAlike.jpg,0,U,N
50,Y,9,28,no,0.3,Britney Spears.jpg,1.8591151237487793,U,Y
50,N,9,28,blank,0.3,NotFamousW2.png,1.923063039779663,U,N
50,UN,9,30,no,0.24166666666666664,NotSoFamouse.jpg,2.8186278343200684,U,N
50,Y,2,35,elivs,0.24166666666666664,Elvis Presley.jpg,1.5058388710021973,Y,Y
50,Y,9,29,n,0.24166666666666664,KlookAlike.jpg,2.491969108581543,U,N
50,Y,9,30,angelina jolie,0.24166666666666664,Angelina Jolie.jpg,1.412235975265503,Y,Y
50,Y,1,60,trump,0.2708333333333333,Donald Trump.jpg,2.0907700061798096,Y,Y
50,N,9,60,blank,0.2708333333333333,NotFamousW4.png,1.5220940113067627,U,N
50,N,1,35,blank,0.2708333333333333,maleNotFamouse.jpg,1.1411237716674805,U,N
50,Y,9,50,no,0.2708333333333333,Michelle Obama.jpg,1.1904048919677734,U,Y
50,Y,1,24,bieber,0.2125,Justin Bieber.jpg,1.5386910438537598,Y,Y
50,N,9,25,blank,0.2125,NotFamousW1.png,1.1281969547271729,U,N
50,N,9,29,blank,0.2125,NotFamousW5.png,1.59169602394104,U,N
50,Y,1,70,einstein,0.2125,Albert Einstein.jpg,1.8488211631774902,Y,Y
50,N,3,43,blank,0.09583333333333333,NotFamousM3.png,1.0469768047332764,U,N
50,N,8,40,blank,0.09583333333333333,Christina Aguilera.jpg,1.8371281623840332,U,Y
50,Y,9,40,no,0.09583333333333333,Beyonce Knowles.jpg,2.002166986465454,U,Y
50,N,2,45,blank,0.09583333333333333,NotFamousM1.png,0.9810469150543213,U,N
51,Y,2,49,steve jobs,0.2125,Steve Jobs.jpg,0.6338510513305664,Y,Y
51,Y,7,55,michelle obama,0.2125,Michelle Obama.jpg,0.5262148380279541,Y,Y
51,Y,2,30,not sure,0.2125,NotFamousM5.png,0.5032467842102051,U,N
51,Y,7,30,not sure,0.2125,NotSoFamouse.jpg,0.7717499732971191,U,N
51,N,2,32,blank,0.09583333333333333,NotFamousM1.png,0.695037841796875,U,N
51,N,2,35,blank,0.09583333333333333,maleNotFamouse.jpg,0.6098980903625488,U,N
51,N,7,25,blank,0.09583333333333333,Christina Aguilera.jpg,0.5937039852142334,U,Y
51,Y,2,40,jim carrey,0.09583333333333333,Jim Carrey.jpg,0.5576639175415039,Y,Y
51,N,4,30,blank,0.3,DavidBlookAlike.jpg,0.6290061473846436,U,N
51,N,8,25,blank,0.3,NotFamousW1.png,0.6898441314697266,U,N
51,Y,4,26,justin bieber,0.3,Justin Bieber.jpg,0.6252949237823486,Y,Y
51,N,4,50,blank,0.3,Michael Jackson.jpg,0.5517251491546631,U,Y
51,N,7,30,blank,0.125,NotFamousW3.png,0.7001080513000488,U,N
51,N,2,40,blank,0.125,NotFamousM4.png,0.7161900997161865,U,N
51,N,8,35,blank,0.125,Lady Gaga.jpg,0.7729041576385498,U,Y
51,Y,9,30,britney spears,0.125,Britney Spears.jpg,0.6112408638000488,Y,Y
51,Y,9,35,beyonce,0.24166666666666664,Beyonce Knowles.jpg,0.560417890548706,Y,Y
51,N,2,30,blank,0.24166666666666664,NotFamousM3.png,0.8331880569458008,U,N
51,Y,2,34,elvis,0.24166666666666664,Elvis Presley.jpg,0.751924991607666,Y,Y
51,N,9,30,blank,0.24166666666666664,NotFamousW2.png,0.8163838386535645,U,N
51,N,7,40,blank,0.15416666666666665,NotFamousW4.png,0.6929659843444824,U,N
51,Y,2,60,albert einstein,0.15416666666666665,Albert Einstein.jpg,0.6192061901092529,Y,Y
51,N,2,35,blank,0.15416666666666665,NotFamousM2.png,0.61326003074646,U,N
51,Y,9,35,angelina jolie,0.15416666666666665,Angelina Jolie.jpg,0.5992732048034668,Y,Y
51,N,9,28,blank,0.2708333333333333,StylistlookAlike.jpg,0.7353420257568359,U,N
51,N,8,32,blank,0.2708333333333333,KlookAlike.jpg,0.5770151615142822,U,N
51,Y,2,70,donald trump,0.2708333333333333,Donald Trump.jpg,0.7603390216827393,Y,Y
51,N,1,60,blank,0.2708333333333333,Barack Obama.jpg,0.5709230899810791,U,Y
51,Y,7,50,oprah,0.18333333333333332,Oprah Winfrey.jpg,0.5883069038391113,Y,Y
51,N,8,25,blank,0.18333333333333332,NotFamousW5.png,0.6381030082702637,U,N
51,Y,9,28,miley cyrus,0.18333333333333332,Miley Cyrus.jpg,0.9182820320129395,Y,Y
51,N,4,28,blank,0.18333333333333332,NotFamousLookAlike.jpg,0.6717269420623779,U,N
